user_name,email,platform,amount,currency,description,earned_at
"Usha Deshmukh","usha.deshmukh72@gmail.com","Freelancer.com",13955.38,INR,"Blockchain Integration",2025-10-24
"Usha Deshmukh","usha.deshmukh72@gmail.com","Freelancer.com",21108.07,INR,"Shopify Store Setup",2025-11-13
"Usha Deshmukh","usha.deshmukh72@gmail.com","Freelancer.com",4690.76,INR,"Blockchain Integration",2025-11-13
"Usha Deshmukh","usha.deshmukh72@gmail.com","Fiverr",6529.41,INR,"Whiteboard Animation",2025-12-20
"Usha Deshmukh","usha.deshmukh72@gmail.com","Fiverr",17193.06,INR,"Photo Editing",2025-10-19
"Usha Deshmukh","usha.deshmukh72@gmail.com","Fiverr",2382.89,INR,"Translation Service",2025-09-20
"Usha Deshmukh","usha.deshmukh72@gmail.com","Fiverr",18270.72,INR,"Social Media Management",2026-03-07
"Usha Deshmukh","usha.deshmukh72@gmail.com","Fiverr",13945.20,INR,"Photo Editing",2025-11-30
"Kavya Dhawan","kavya.dhawan45@gmail.com","Upwork",24391.90,INR,"DevOps Setup",2025-11-04
"Kavya Dhawan","kavya.dhawan45@gmail.com","Upwork",13352.99,INR,"Technical Writing",2026-02-26
"Kavya Dhawan","kavya.dhawan45@gmail.com","Upwork",896.64,INR,"Landing Page Design",2026-02-26
"Kavya Dhawan","kavya.dhawan45@gmail.com","Upwork",22504.56,INR,"UI/UX Design Review",2025-12-06
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",11899.91,INR,"Graphic Design",2025-12-16
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",10620.82,INR,"Voice Over",2026-01-04
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",22568.26,INR,"Photo Editing",2025-09-24
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",10889.86,INR,"Copywriting",2025-09-12
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",18388.64,INR,"Virtual Assistant",2025-12-08
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",20787.09,INR,"Podcast Editing",2025-10-22
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",13315.19,INR,"Logo Design",2025-10-01
"Kavya Dhawan","kavya.dhawan45@gmail.com","Fiverr",5877.74,INR,"Voice Over",2026-01-29
"Kavya Dhawan","kavya.dhawan45@gmail.com","Freelancer.com",16359.26,INR,"Blockchain Integration",2025-12-01
"Kavya Dhawan","kavya.dhawan45@gmail.com","Freelancer.com",20663.10,INR,"Cloud Migration",2026-02-15
"Kavya Dhawan","kavya.dhawan45@gmail.com","Freelancer.com",18910.29,INR,"Android App",2025-11-17
"Kavya Dhawan","kavya.dhawan45@gmail.com","Freelancer.com",9557.65,INR,"Blockchain Integration",2025-12-28
"Kavya Dhawan","kavya.dhawan45@gmail.com","Freelancer.com",18793.91,INR,"ETL Pipeline",2026-01-25
"Kavya Dhawan","kavya.dhawan45@gmail.com","Freelancer.com",20491.36,INR,"Blockchain Integration",2025-11-12
"Sunil Bhatia","sunil.bhatia85@gmail.com","Upwork",22268.13,INR,"React Frontend Build",2025-10-07
"Sunil Bhatia","sunil.bhatia85@gmail.com","Upwork",6119.28,INR,"Web Development Project",2026-01-23
"Sunil Bhatia","sunil.bhatia85@gmail.com","Upwork",19934.78,INR,"API Integration",2025-09-23
"Sunil Bhatia","sunil.bhatia85@gmail.com","Upwork",4429.10,INR,"Landing Page Design",2025-09-19
"Sunil Bhatia","sunil.bhatia85@gmail.com","Fiverr",10470.01,INR,"Virtual Assistant",2026-01-27
"Sunil Bhatia","sunil.bhatia85@gmail.com","Fiverr",3678.26,INR,"Logo Design",2025-09-24
"Sunil Bhatia","sunil.bhatia85@gmail.com","Fiverr",18939.24,INR,"Resume Writing",2025-11-19
"Sunil Bhatia","sunil.bhatia85@gmail.com","Fiverr",24746.16,INR,"Translation Service",2025-12-06
"Sunil Bhatia","sunil.bhatia85@gmail.com","Fiverr",21158.71,INR,"Copywriting",2025-09-26
"Siddharth Gupta","siddharth.gupta78@gmail.com","Upwork",21451.15,INR,"SEO Optimization",2025-10-18
"Siddharth Gupta","siddharth.gupta78@gmail.com","Upwork",18576.68,INR,"Bug Fix Sprint",2025-11-08
"Siddharth Gupta","siddharth.gupta78@gmail.com","Upwork",12597.54,INR,"Mobile App Development",2026-01-14
"Rajesh Pillai","rajesh.pillai61@gmail.com","Upwork",22637.90,INR,"Landing Page Design",2025-12-20
"Rajesh Pillai","rajesh.pillai61@gmail.com","Upwork",11728.47,INR,"Code Review",2026-02-07
"Rajesh Pillai","rajesh.pillai61@gmail.com","Upwork",19700.44,INR,"Node.js Backend Service",2026-03-02
"Rajesh Pillai","rajesh.pillai61@gmail.com","Upwork",17559.60,INR,"Technical Writing",2026-02-26
"Rajesh Pillai","rajesh.pillai61@gmail.com","Upwork",696.76,INR,"Database Optimization",2025-11-15
"Rajesh Pillai","rajesh.pillai61@gmail.com","Upwork",10307.52,INR,"Database Optimization",2025-12-01
"Rajesh Pillai","rajesh.pillai61@gmail.com","Upwork",12869.87,INR,"Web Development Project",2026-02-12
"Rajesh Pillai","rajesh.pillai61@gmail.com","Fiverr",4118.61,INR,"Video Editing",2026-02-23
"Rajesh Pillai","rajesh.pillai61@gmail.com","Fiverr",4013.87,INR,"Resume Writing",2025-10-31
"Rajesh Pillai","rajesh.pillai61@gmail.com","Fiverr",9456.28,INR,"Graphic Design",2026-01-06
"Rajesh Pillai","rajesh.pillai61@gmail.com","Freelancer.com",7851.74,INR,"IoT Dashboard",2026-02-24
"Rajesh Pillai","rajesh.pillai61@gmail.com","Freelancer.com",22620.44,INR,"Cloud Migration",2025-11-07
"Rajesh Pillai","rajesh.pillai61@gmail.com","Freelancer.com",8597.40,INR,"ETL Pipeline",2026-01-06
"Rajesh Pillai","rajesh.pillai61@gmail.com","Freelancer.com",11565.54,INR,"IoT Dashboard",2025-11-21
"Sai Kapoor","sai.kapoor28@gmail.com","Freelancer.com",7402.95,INR,"ETL Pipeline",2025-11-27
"Sai Kapoor","sai.kapoor28@gmail.com","Freelancer.com",4992.42,INR,"Machine Learning Model",2025-12-06
"Sai Kapoor","sai.kapoor28@gmail.com","Freelancer.com",24805.02,INR,"Excel Automation",2026-02-15
"Sai Kapoor","sai.kapoor28@gmail.com","Freelancer.com",10555.68,INR,"Python Script Development",2026-01-29
"Sai Kapoor","sai.kapoor28@gmail.com","Freelancer.com",8584.25,INR,"Machine Learning Model",2026-02-11
"Sai Kapoor","sai.kapoor28@gmail.com","Fiverr",14302.55,INR,"Illustration",2025-11-08
"Sai Kapoor","sai.kapoor28@gmail.com","Fiverr",12888.39,INR,"Voice Over",2025-09-28
"Sai Kapoor","sai.kapoor28@gmail.com","Fiverr",24559.94,INR,"Voice Over",2025-10-07
"Sai Kapoor","sai.kapoor28@gmail.com","Fiverr",17748.64,INR,"Social Media Management",2025-09-15
"Sai Kapoor","sai.kapoor28@gmail.com","Fiverr",3676.21,INR,"Social Media Management",2025-10-26
"Sai Kapoor","sai.kapoor28@gmail.com","Fiverr",5414.24,INR,"Content Writing",2026-01-23
"Madhuri Dubey","madhuri.dubey54@gmail.com","Upwork",13951.32,INR,"Database Optimization",2025-12-27
"Madhuri Dubey","madhuri.dubey54@gmail.com","Upwork",18131.73,INR,"Web Development Project",2025-10-31
"Madhuri Dubey","madhuri.dubey54@gmail.com","Upwork",7910.15,INR,"SEO Optimization",2025-10-24
"Madhuri Dubey","madhuri.dubey54@gmail.com","Upwork",17582.65,INR,"Landing Page Design",2025-10-10
"Madhuri Dubey","madhuri.dubey54@gmail.com","Upwork",14882.05,INR,"Node.js Backend Service",2026-03-03
"Madhuri Dubey","madhuri.dubey54@gmail.com","Upwork",12467.74,INR,"API Integration",2025-09-20
"Madhuri Dubey","madhuri.dubey54@gmail.com","Fiverr",1488.07,INR,"Social Media Management",2025-12-15
"Madhuri Dubey","madhuri.dubey54@gmail.com","Fiverr",12054.55,INR,"Photo Editing",2025-12-31
"Madhuri Dubey","madhuri.dubey54@gmail.com","Fiverr",9933.70,INR,"Data Entry",2025-09-28
"Madhuri Dubey","madhuri.dubey54@gmail.com","Fiverr",21266.54,INR,"Content Writing",2026-02-04
"Madhuri Dubey","madhuri.dubey54@gmail.com","Fiverr",8623.86,INR,"Video Editing",2025-10-23
"Madhuri Dubey","madhuri.dubey54@gmail.com","Fiverr",15926.57,INR,"Data Entry",2025-11-25
"Madhuri Dubey","madhuri.dubey54@gmail.com","Freelancer.com",5693.89,INR,"Shopify Store Setup",2026-02-21
"Madhuri Dubey","madhuri.dubey54@gmail.com","Freelancer.com",3571.79,INR,"Chatbot Development",2026-02-28
"Madhuri Dubey","madhuri.dubey54@gmail.com","Freelancer.com",5258.57,INR,"ERP Customization",2025-12-13
"Madhuri Dubey","madhuri.dubey54@gmail.com","Freelancer.com",7312.06,INR,"Android App",2025-12-17
"Madhuri Dubey","madhuri.dubey54@gmail.com","Freelancer.com",19111.24,INR,"Android App",2025-12-19
"Madhuri Dubey","madhuri.dubey54@gmail.com","Freelancer.com",14917.75,INR,"Cybersecurity Audit",2025-09-26
"Madhuri Dubey","madhuri.dubey54@gmail.com","Freelancer.com",11609.91,INR,"Android App",2025-12-25
